district,year,season,crop,yield_t_ha,area_ha,production_tonnes,rainfall_mm,temp_avg_c,soil_N,soil_P,soil_K,soil_pH,ndvi,fertilizer_kg_ha
Villupuram,2006,Zaid,Banana,35.662,3446.0,122875.0,899.2,29.41,260.5,16.1,181.0,7.1,0.4555,147.4
Villupuram,2007,Kharif,Banana,33.889,4175.0,141489.0,500.3,30.07,241.9,20.6,214.4,7.58,0.568,150.4
Villupuram,2007,Rabi,Banana,34.319,5889.0,202089.0,500.3,30.07,241.9,20.6,214.4,7.58,0.5211,150.4
Villupuram,2007,Zaid,Banana,34.904,6001.0,209465.0,500.3,30.07,241.9,20.6,214.4,7.58,0.4652,150.4
Villupuram,2008,Kharif,Banana,36.345,4321.0,157039.0,900.1,29.17,257.2,25.3,208.3,7.02,0.6131,150.6
Villupuram,2008,Rabi,Banana,36.543,3406.0,124479.0,900.1,29.17,257.2,25.3,208.3,7.02,0.4443,150.6
Villupuram,2008,Zaid,Banana,35.92,6152.0,220979.0,900.1,29.17,257.2,25.3,208.3,7.02,0.448,150.6
Villupuram,2009,Kharif,Banana,36.835,5595.0,206111.0,823.9,29.26,239.7,20.9,198.2,7.4,0.5518,196.2
Villupuram,2009,Rabi,Banana,37.55,5814.0,218328.0,823.9,29.26,239.7,20.9,198.2,7.4,0.5665,196.2
Villupuram,2009,Zaid,Banana,38.041,5562.0,211572.0,823.9,29.26,239.7,20.9,198.2,7.4,0.4899,196.2
Villupuram,2010,Kharif,Banana,33.151,5235.0,173540.0,730.2,29.84,209.5,21.7,184.3,6.83,0.5552,196.5
Villupuram,2010,Rabi,Banana,35.781,5815.0,208053.0,730.2,29.84,209.5,21.7,184.3,6.83,0.4247,196.5
Villupuram,2010,Zaid,Banana,37.037,4450.0,164825.0,730.2,29.84,209.5,21.7,184.3,6.83,0.4541,196.5
Villupuram,2011,Kharif,Banana,37.478,4969.0,186219.0,909.5,30.47,269.3,18.2,185.1,7.31,0.5346,173.6
Villupuram,2011,Rabi,Banana,33.617,4515.0,151779.0,909.5,30.47,269.3,18.2,185.1,7.31,0.4544,173.6
Villupuram,2011,Zaid,Banana,35.9,4689.0,168343.0,909.5,30.47,269.3,18.2,185.1,7.31,0.4716,173.6
Villupuram,2012,Kharif,Banana,36.402,5421.0,197318.0,1265.4,29.73,264.4,20.2,166.2,7.24,0.5742,172.9
Villupuram,2012,Rabi,Banana,37.077,5434.0,201483.0,1265.4,29.73,264.4,20.2,166.2,7.24,0.4871,172.9
Villupuram,2012,Zaid,Banana,35.407,4972.0,176048.0,1265.4,29.73,264.4,20.2,166.2,7.24,0.4176,172.9
Villupuram,2013,Kharif,Banana,35.573,5404.0,192230.0,1101.3,29.73,211.2,20.0,169.4,6.97,0.5043,192.9
Villupuram,2013,Rabi,Banana,35.399,4599.0,162805.0,1101.3,29.73,211.2,20.0,169.4,6.97,0.5304,192.9
Villupuram,2013,Zaid,Banana,37.25,5699.0,212279.0,1101.3,29.73,211.2,20.0,169.4,6.97,0.4056,192.9
Villupuram,2014,Kharif,Banana,36.274,4541.0,164713.0,866.9,29.14,215.3,26.8,214.2,7.11,0.5589,187.7
Villupuram,2014,Rabi,Banana,36.478,5445.0,198631.0,866.9,29.14,215.3,26.8,214.2,7.11,0.5586,187.7
Villupuram,2014,Zaid,Banana,37.488,5190.0,194555.0,866.9,29.14,215.3,26.8,214.2,7.11,0.5627,187.7
Villupuram,2015,Kharif,Banana,34.098,4188.0,142798.0,830.8,30.08,232.1,23.3,187.2,6.9,0.5087,209.2
Villupuram,2015,Rabi,Banana,33.877,3684.0,124803.0,830.8,30.08,232.1,23.3,187.2,6.9,0.4728,209.2
Villupuram,2015,Zaid,Banana,34.629,4651.0,161046.0,830.8,30.08,232.1,23.3,187.2,6.9,0.3775,209.2
Villupuram,2016,Kharif,Banana,34.635,4448.0,154053.0,1009.6,29.53,256.3,14.5,193.2,6.91,0.5397,186.3
Villupuram,2016,Rabi,Banana,36.629,3865.0,141562.0,1009.6,29.53,256.3,14.5,193.2,6.91,0.4895,186.3
Villupuram,2016,Zaid,Banana,34.154,3851.0,131516.0,1009.6,29.53,256.3,14.5,193.2,6.91,0.3957,186.3
Villupuram,2017,Kharif,Banana,37.05,4157.0,154013.0,915.4,29.28,197.0,15.1,176.5,7.31,0.5706,209.3
Villupuram,2017,Rabi,Banana,33.491,6044.0,202417.0,915.4,29.28,197.0,15.1,176.5,7.31,0.4508,209.3
Villupuram,2017,Zaid,Banana,33.45,4260.0,142486.0,915.4,29.28,197.0,15.1,176.5,7.31,0.5,209.3
Villupuram,2018,Kharif,Banana,38.304,4839.0,185345.0,1059.0,29.31,217.7,18.9,213.6,7.21,0.5607,168.2
Villupuram,2018,Rabi,Banana,36.93,4564.0,168536.0,1059.0,29.31,217.7,18.9,213.6,7.21,0.5016,168.2
Villupuram,2018,Zaid,Banana,36.573,5667.0,207270.0,1059.0,29.31,217.7,18.9,213.6,7.21,0.4853,168.2
Villupuram,2019,Kharif,Banana,32.502,5367.0,174429.0,947.5,29.71,195.4,15.9,175.5,7.16,0.5605,219.1
Villupuram,2019,Rabi,Banana,34.914,3576.0,124850.0,947.5,29.71,195.4,15.9,175.5,7.16,0.4854,219.1
Villupuram,2019,Zaid,Banana,34.126,4085.0,139399.0,947.5,29.71,195.4,15.9,175.5,7.16,0.476,219.1
Villupuram,2020,Kharif,Banana,36.27,4549.0,165000.0,744.8,30.09,237.2,22.1,194.3,7.11,0.5082,206.5
Villupuram,2020,Rabi,Banana,38.585,3958.0,152705.0,744.8,30.09,237.2,22.1,194.3,7.11,0.4438,206.5
Villupuram,2020,Zaid,Banana,34.36,4350.0,149483.0,744.8,30.09,237.2,22.1,194.3,7.11,0.4561,206.5
Villupuram,2021,Kharif,Banana,35.967,5824.0,209462.0,515.5,29.37,260.9,25.6,211.5,6.88,0.5524,160.8
Villupuram,2021,Rabi,Banana,34.975,4375.0,153032.0,515.5,29.37,260.9,25.6,211.5,6.88,0.4978,160.8
Villupuram,2021,Zaid,Banana,34.318,5068.0,173907.0,515.5,29.37,260.9,25.6,211.5,6.88,0.4209,160.8
Villupuram,2022,Kharif,Banana,34.26,5499.0,188400.0,859.2,29.84,197.3,23.4,192.0,7.27,0.6152,165.9
Villupuram,2022,Rabi,Banana,36.588,6105.0,223368.0,859.2,29.84,197.3,23.4,192.0,7.27,0.5098,165.9
Villupuram,2022,Zaid,Banana,37.889,4316.0,163536.0,859.2,29.84,197.3,23.4,192.0,7.27,0.3805,165.9
Villupuram,2023,Kharif,Banana,37.242,4986.0,185679.0,736.2,30.32,228.9,19.3,213.2,7.3,0.4673,188.8
Villupuram,2023,Rabi,Banana,38.278,5957.0,228034.0,736.2,30.32,228.9,19.3,213.2,7.3,0.4949,188.8
Villupuram,2023,Zaid,Banana,33.886,4716.0,159795.0,736.2,30.32,228.9,19.3,213.2,7.3,0.5087,188.8
Villupuram,2003,Kharif,Cotton,1.345,12329.0,16587.0,819.0,29.68,241.0,26.9,226.8,6.96,0.6105,130.1
Villupuram,2004,Kharif,Cotton,1.482,12596.0,18668.0,1023.7,30.26,272.7,22.8,215.2,7.35,0.5008,139.3
Villupuram,2005,Kharif,Cotton,1.196,11705.0,14002.0,817.9,29.97,215.1,19.1,190.3,7.21,0.5615,149.7
Villupuram,2006,Kharif,Cotton,1.344,12327.0,16565.0,899.2,29.41,260.5,16.1,181.0,7.1,0.557,147.4
Villupuram,2007,Kharif,Cotton,1.334,9412.0,12552.0,500.3,30.07,241.9,20.6,214.4,7.58,0.568,150.4
Villupuram,2008,Kharif,Cotton,1.396,9354.0,13062.0,900.1,29.17,257.2,25.3,208.3,7.02,0.6131,150.6
Villupuram,2009,Kharif,Cotton,1.326,9922.0,13155.0,823.9,29.26,239.7,20.9,198.2,7.4,0.5518,196.2
Villupuram,2010,Kharif,Cotton,1.375,10690.0,14697.0,730.2,29.84,209.5,21.7,184.3,6.83,0.5552,196.5
Villupuram,2011,Kharif,Cotton,1.334,8324.0,11108.0,909.5,30.47,269.3,18.2,185.1,7.31,0.5346,173.6
Villupuram,2012,Kharif,Cotton,1.258,13573.0,17076.0,1265.4,29.73,264.4,20.2,166.2,7.24,0.5742,172.9
Villupuram,2013,Kharif,Cotton,1.356,12378.0,16788.0,1101.3,29.73,211.2,20.0,169.4,6.97,0.5043,192.9
Villupuram,2014,Kharif,Cotton,1.443,13336.0,19240.0,866.9,29.14,215.3,26.8,214.2,7.11,0.5589,187.7
Villupuram,2015,Kharif,Cotton,1.392,8513.0,11853.0,830.8,30.08,232.1,23.3,187.2,6.9,0.5087,209.2
Villupuram,2016,Kharif,Cotton,1.344,13475.0,18111.0,1009.6,29.53,256.3,14.5,193.2,6.91,0.5397,186.3
Villupuram,2017,Kharif,Cotton,1.26,11785.0,14850.0,915.4,29.28,197.0,15.1,176.5,7.31,0.5706,209.3
Villupuram,2018,Kharif,Cotton,1.275,10518.0,13413.0,1059.0,29.31,217.7,18.9,213.6,7.21,0.5607,168.2
Villupuram,2019,Kharif,Cotton,1.329,12359.0,16425.0,947.5,29.71,195.4,15.9,175.5,7.16,0.5605,219.1
Villupuram,2020,Kharif,Cotton,1.272,9342.0,11885.0,744.8,30.09,237.2,22.1,194.3,7.11,0.5082,206.5
Villupuram,2021,Kharif,Cotton,1.339,12792.0,17126.0,515.5,29.37,260.9,25.6,211.5,6.88,0.5524,160.8
Villupuram,2022,Kharif,Cotton,1.412,9478.0,13385.0,859.2,29.84,197.3,23.4,192.0,7.27,0.6152,165.9
Villupuram,2023,Kharif,Cotton,1.338,11366.0,15204.0,736.2,30.32,228.9,19.3,213.2,7.3,0.4673,188.8
Villupuram,2003,Kharif,Groundnut,2.445,12454.0,30447.0,819.0,29.68,241.0,26.9,226.8,6.96,0.6105,130.1
Villupuram,2003,Rabi,Groundnut,2.477,14373.0,35596.0,819.0,29.68,241.0,26.9,226.8,6.96,0.4745,130.1
Villupuram,2003,Zaid,Groundnut,2.315,13461.0,31165.0,819.0,29.68,241.0,26.9,226.8,6.96,0.4728,130.1
Villupuram,2004,Kharif,Groundnut,2.366,10994.0,26015.0,1023.7,30.26,272.7,22.8,215.2,7.35,0.5008,139.3
Villupuram,2004,Rabi,Groundnut,2.36,15045.0,35501.0,1023.7,30.26,272.7,22.8,215.2,7.35,0.5105,139.3
Villupuram,2004,Zaid,Groundnut,2.305,10910.0,25152.0,1023.7,30.26,272.7,22.8,215.2,7.35,0.4263,139.3
Villupuram,2005,Kharif,Groundnut,2.275,9596.0,21828.0,817.9,29.97,215.1,19.1,190.3,7.21,0.5615,149.7
Villupuram,2005,Rabi,Groundnut,2.253,13980.0,31503.0,817.9,29.97,215.1,19.1,190.3,7.21,0.4311,149.7
Villupuram,2005,Zaid,Groundnut,2.513,10575.0,26573.0,817.9,29.97,215.1,19.1,190.3,7.21,0.4824,149.7
Villupuram,2006,Kharif,Groundnut,2.315,9010.0,20862.0,899.2,29.41,260.5,16.1,181.0,7.1,0.557,147.4
Villupuram,2006,Rabi,Groundnut,2.365,15568.0,36819.0,899.2,29.41,260.5,16.1,181.0,7.1,0.5606,147.4
Villupuram,2006,Zaid,Groundnut,2.296,13202.0,30315.0,899.2,29.41,260.5,16.1,181.0,7.1,0.4555,147.4
Villupuram,2007,Kharif,Groundnut,2.477,11440.0,28343.0,500.3,30.07,241.9,20.6,214.4,7.58,0.568,150.4
Villupuram,2007,Rabi,Groundnut,2.462,13541.0,33333.0,500.3,30.07,241.9,20.6,214.4,7.58,0.5211,150.4
Villupuram,2007,Zaid,Groundnut,2.199,12039.0,26479.0,500.3,30.07,241.9,20.6,214.4,7.58,0.4652,150.4
Villupuram,2008,Kharif,Groundnut,2.413,14320.0,34561.0,900.1,29.17,257.2,25.3,208.3,7.02,0.6131,150.6
Villupuram,2008,Rabi,Groundnut,2.259,9108.0,20576.0,900.1,29.17,257.2,25.3,208.3,7.02,0.4443,150.6
Villupuram,2008,Zaid,Groundnut,2.286,10003.0,22869.0,900.1,29.17,257.2,25.3,208.3,7.02,0.448,150.6
Villupuram,2009,Kharif,Groundnut,2.294,12251.0,28104.0,823.9,29.26,239.7,20.9,198.2,7.4,0.5518,196.2
Villupuram,2009,Rabi,Groundnut,2.248,10799.0,24272.0,823.9,29.26,239.7,20.9,198.2,7.4,0.5665,196.2
Villupuram,2009,Zaid,Groundnut,2.423,12845.0,31126.0,823.9,29.26,239.7,20.9,198.2,7.4,0.4899,196.2
Villupuram,2010,Kharif,Groundnut,2.263,15002.0,33951.0,730.2,29.84,209.5,21.7,184.3,6.83,0.5552,196.5
Villupuram,2010,Rabi,Groundnut,2.643,11584.0,30612.0,730.2,29.84,209.5,21.7,184.3,6.83,0.4247,196.5
Villupuram,2010,Zaid,Groundnut,2.441,10740.0,26215.0,730.2,29.84,209.5,21.7,184.3,6.83,0.4541,196.5
Villupuram,2011,Kharif,Groundnut,2.444,15170.0,37074.0,909.5,30.47,269.3,18.2,185.1,7.31,0.5346,173.6
Villupuram,2011,Rabi,Groundnut,2.329,8732.0,20335.0,909.5,30.47,269.3,18.2,185.1,7.31,0.4544,173.6
Villupuram,2011,Zaid,Groundnut,2.462,14595.0,35926.0,909.5,30.47,269.3,18.2,185.1,7.31,0.4716,173.6
Villupuram,2012,Kharif,Groundnut,2.251,14573.0,32811.0,1265.4,29.73,264.4,20.2,166.2,7.24,0.5742,172.9
Villupuram,2012,Rabi,Groundnut,2.303,9781.0,22528.0,1265.4,29.73,264.4,20.2,166.2,7.24,0.4871,172.9
Villupuram,2012,Zaid,Groundnut,2.181,13711.0,29898.0,1265.4,29.73,264.4,20.2,166.2,7.24,0.4176,172.9
Villupuram,2013,Kharif,Groundnut,2.314,8893.0,20575.0,1101.3,29.73,211.2,20.0,169.4,6.97,0.5043,192.9
Villupuram,2013,Rabi,Groundnut,2.024,14958.0,30278.0,1101.3,29.73,211.2,20.0,169.4,6.97,0.5304,192.9
Villupuram,2013,Zaid,Groundnut,2.522,13157.0,33186.0,1101.3,29.73,211.2,20.0,169.4,6.97,0.4056,192.9
Villupuram,2014,Kharif,Groundnut,2.453,15108.0,37055.0,866.9,29.14,215.3,26.8,214.2,7.11,0.5589,187.7
Villupuram,2014,Rabi,Groundnut,2.422,13664.0,33100.0,866.9,29.14,215.3,26.8,214.2,7.11,0.5586,187.7
Villupuram,2014,Zaid,Groundnut,2.231,9172.0,20462.0,866.9,29.14,215.3,26.8,214.2,7.11,0.5627,187.7
Villupuram,2015,Kharif,Groundnut,2.553,10350.0,26418.0,830.8,30.08,232.1,23.3,187.2,6.9,0.5087,209.2
Villupuram,2015,Rabi,Groundnut,2.325,12251.0,28484.0,830.8,30.08,232.1,23.3,187.2,6.9,0.4728,209.2
Villupuram,2015,Zaid,Groundnut,2.367,12015.0,28435.0,830.8,30.08,232.1,23.3,187.2,6.9,0.3775,209.2
Villupuram,2016,Kharif,Groundnut,2.442,13804.0,33707.0,1009.6,29.53,256.3,14.5,193.2,6.91,0.5397,186.3
Villupuram,2016,Rabi,Groundnut,2.374,8954.0,21254.0,1009.6,29.53,256.3,14.5,193.2,6.91,0.4895,186.3
Villupuram,2016,Zaid,Groundnut,2.052,12535.0,25727.0,1009.6,29.53,256.3,14.5,193.2,6.91,0.3957,186.3
Villupuram,2017,Kharif,Groundnut,2.201,10827.0,23833.0,915.4,29.28,197.0,15.1,176.5,7.31,0.5706,209.3
Villupuram,2017,Rabi,Groundnut,2.44,11680.0,28498.0,915.4,29.28,197.0,15.1,176.5,7.31,0.4508,209.3
Villupuram,2017,Zaid,Groundnut,2.204,12190.0,26862.0,915.4,29.28,197.0,15.1,176.5,7.31,0.5,209.3
Villupuram,2018,Kharif,Groundnut,2.317,15412.0,35711.0,1059.0,29.31,217.7,18.9,213.6,7.21,0.5607,168.2
Villupuram,2018,Rabi,Groundnut,2.484,13811.0,34307.0,1059.0,29.31,217.7,18.9,213.6,7.21,0.5016,168.2
Villupuram,2018,Zaid,Groundnut,2.249,15194.0,34168.0,1059.0,29.31,217.7,18.9,213.6,7.21,0.4853,168.2
Villupuram,2019,Kharif,Groundnut,2.292,13496.0,30927.0,947.5,29.71,195.4,15.9,175.5,7.16,0.5605,219.1
Villupuram,2019,Rabi,Groundnut,2.238,13216.0,29576.0,947.5,29.71,195.4,15.9,175.5,7.16,0.4854,219.1
Villupuram,2019,Zaid,Groundnut,2.083,14383.0,29954.0,947.5,29.71,195.4,15.9,175.5,7.16,0.476,219.1
Villupuram,2020,Kharif,Groundnut,2.334,9969.0,23265.0,744.8,30.09,237.2,22.1,194.3,7.11,0.5082,206.5
Villupuram,2020,Rabi,Groundnut,2.43,13999.0,34015.0,744.8,30.09,237.2,22.1,194.3,7.11,0.4438,206.5
Villupuram,2020,Zaid,Groundnut,2.154,11479.0,24727.0,744.8,30.09,237.2,22.1,194.3,7.11,0.4561,206.5
Villupuram,2021,Kharif,Groundnut,2.394,12214.0,29238.0,515.5,29.37,260.9,25.6,211.5,6.88,0.5524,160.8
Villupuram,2021,Rabi,Groundnut,2.253,12492.0,28151.0,515.5,29.37,260.9,25.6,211.5,6.88,0.4978,160.8
Villupuram,2021,Zaid,Groundnut,2.459,11781.0,28969.0,515.5,29.37,260.9,25.6,211.5,6.88,0.4209,160.8
Villupuram,2022,Kharif,Groundnut,2.406,12444.0,29942.0,859.2,29.84,197.3,23.4,192.0,7.27,0.6152,165.9
Villupuram,2022,Rabi,Groundnut,2.153,14424.0,31059.0,859.2,29.84,197.3,23.4,192.0,7.27,0.5098,165.9
Villupuram,2022,Zaid,Groundnut,2.203,9015.0,19860.0,859.2,29.84,197.3,23.4,192.0,7.27,0.3805,165.9
Villupuram,2023,Kharif,Groundnut,2.147,9498.0,20395.0,736.2,30.32,228.9,19.3,213.2,7.3,0.4673,188.8
Villupuram,2023,Rabi,Groundnut,2.428,9232.0,22420.0,736.2,30.32,228.9,19.3,213.2,7.3,0.4949,188.8
Villupuram,2023,Zaid,Groundnut,2.102,11931.0,25076.0,736.2,30.32,228.9,19.3,213.2,7.3,0.5087,188.8
Villupuram,2003,Kharif,Maize,4.223,5169.0,21827.0,819.0,29.68,241.0,26.9,226.8,6.96,0.6105,130.1
Villupuram,2003,Rabi,Maize,4.504,5980.0,26934.0,819.0,29.68,241.0,26.9,226.8,6.96,0.4745,130.1
Villupuram,2003,Zaid,Maize,4.237,9037.0,38290.0,819.0,29.68,241.0,26.9,226.8,6.96,0.4728,130.1
Villupuram,2004,Kharif,Maize,4.537,7183.0,32593.0,1023.7,30.26,272.7,22.8,215.2,7.35,0.5008,139.3
Villupuram,2004,Rabi,Maize,4.351,5831.0,25369.0,1023.7,30.26,272.7,22.8,215.2,7.35,0.5105,139.3
Villupuram,2004,Zaid,Maize,4.626,5092.0,23553.0,1023.7,30.26,272.7,22.8,215.2,7.35,0.4263,139.3
Villupuram,2005,Kharif,Maize,4.313,7748.0,33414.0,817.9,29.97,215.1,19.1,190.3,7.21,0.5615,149.7
Villupuram,2005,Rabi,Maize,4.223,7575.0,31992.0,817.9,29.97,215.1,19.1,190.3,7.21,0.4311,149.7
Villupuram,2005,Zaid,Maize,4.436,6983.0,30973.0,817.9,29.97,215.1,19.1,190.3,7.21,0.4824,149.7
Villupuram,2006,Kharif,Maize,4.605,5900.0,27167.0,899.2,29.41,260.5,16.1,181.0,7.1,0.557,147.4
Villupuram,2006,Rabi,Maize,4.131,5713.0,23601.0,899.2,29.41,260.5,16.1,181.0,7.1,0.5606,147.4
Villupuram,2006,Zaid,Maize,4.457,5518.0,24597.0,899.2,29.41,260.5,16.1,181.0,7.1,0.4555,147.4
Villupuram,2007,Kharif,Maize,4.331,8828.0,38240.0,500.3,30.07,241.9,20.6,214.4,7.58,0.568,150.4
Villupuram,2007,Rabi,Maize,4.324,6181.0,26725.0,500.3,30.07,241.9,20.6,214.4,7.58,0.5211,150.4
Villupuram,2007,Zaid,Maize,4.095,5685.0,23276.0,500.3,30.07,241.9,20.6,214.4,7.58,0.4652,150.4
Villupuram,2008,Kharif,Maize,4.013,5402.0,21682.0,900.1,29.17,257.2,25.3,208.3,7.02,0.6131,150.6
Villupuram,2008,Rabi,Maize,4.391,6260.0,27488.0,900.1,29.17,257.2,25.3,208.3,7.02,0.4443,150.6
Villupuram,2008,Zaid,Maize,4.625,8324.0,38496.0,900.1,29.17,257.2,25.3,208.3,7.02,0.448,150.6
Villupuram,2009,Kharif,Maize,4.396,6566.0,28862.0,823.9,29.26,239.7,20.9,198.2,7.4,0.5518,196.2
Villupuram,2009,Rabi,Maize,4.452,5627.0,25052.0,823.9,29.26,239.7,20.9,198.2,7.4,0.5665,196.2
Villupuram,2009,Zaid,Maize,4.499,7375.0,33185.0,823.9,29.26,239.7,20.9,198.2,7.4,0.4899,196.2
Villupuram,2010,Kharif,Maize,4.497,6948.0,31240.0,730.2,29.84,209.5,21.7,184.3,6.83,0.5552,196.5
Villupuram,2010,Rabi,Maize,4.197,8236.0,34571.0,730.2,29.84,209.5,21.7,184.3,6.83,0.4247,196.5
Villupuram,2010,Zaid,Maize,4.28,8252.0,35319.0,730.2,29.84,209.5,21.7,184.3,6.83,0.4541,196.5
Villupuram,2011,Kharif,Maize,4.751,5218.0,24792.0,909.5,30.47,269.3,18.2,185.1,7.31,0.5346,173.6
Villupuram,2011,Rabi,Maize,4.243,5294.0,22467.0,909.5,30.47,269.3,18.2,185.1,7.31,0.4544,173.6
Villupuram,2011,Zaid,Maize,4.432,6797.0,30127.0,909.5,30.47,269.3,18.2,185.1,7.31,0.4716,173.6
Villupuram,2012,Kharif,Maize,4.531,7174.0,32504.0,1265.4,29.73,264.4,20.2,166.2,7.24,0.5742,172.9
Villupuram,2012,Rabi,Maize,4.104,6696.0,27482.0,1265.4,29.73,264.4,20.2,166.2,7.24,0.4871,172.9
Villupuram,2012,Zaid,Maize,4.274,8380.0,35817.0,1265.4,29.73,264.4,20.2,166.2,7.24,0.4176,172.9
Villupuram,2013,Kharif,Maize,4.475,7755.0,34702.0,1101.3,29.73,211.2,20.0,169.4,6.97,0.5043,192.9
Villupuram,2013,Rabi,Maize,4.474,7064.0,31603.0,1101.3,29.73,211.2,20.0,169.4,6.97,0.5304,192.9
Villupuram,2013,Zaid,Maize,4.386,7517.0,32969.0,1101.3,29.73,211.2,20.0,169.4,6.97,0.4056,192.9
Villupuram,2014,Kharif,Maize,4.143,7133.0,29553.0,866.9,29.14,215.3,26.8,214.2,7.11,0.5589,187.7
Villupuram,2014,Rabi,Maize,4.248,8895.0,37785.0,866.9,29.14,215.3,26.8,214.2,7.11,0.5586,187.7
Villupuram,2014,Zaid,Maize,4.673,6809.0,31817.0,866.9,29.14,215.3,26.8,214.2,7.11,0.5627,187.7
Villupuram,2015,Kharif,Maize,4.424,8629.0,38172.0,830.8,30.08,232.1,23.3,187.2,6.9,0.5087,209.2
Villupuram,2015,Rabi,Maize,4.407,6488.0,28589.0,830.8,30.08,232.1,23.3,187.2,6.9,0.4728,209.2
Villupuram,2015,Zaid,Maize,4.369,5202.0,22728.0,830.8,30.08,232.1,23.3,187.2,6.9,0.3775,209.2
Villupuram,2016,Kharif,Maize,4.417,7077.0,31256.0,1009.6,29.53,256.3,14.5,193.2,6.91,0.5397,186.3
Villupuram,2016,Rabi,Maize,4.392,7344.0,32253.0,1009.6,29.53,256.3,14.5,193.2,6.91,0.4895,186.3
Villupuram,2016,Zaid,Maize,4.46,6194.0,27627.0,1009.6,29.53,256.3,14.5,193.2,6.91,0.3957,186.3
Villupuram,2017,Kharif,Maize,4.179,7390.0,30882.0,915.4,29.28,197.0,15.1,176.5,7.31,0.5706,209.3
Villupuram,2017,Rabi,Maize,4.979,5341.0,26592.0,915.4,29.28,197.0,15.1,176.5,7.31,0.4508,209.3
Villupuram,2017,Zaid,Maize,4.237,6880.0,29149.0,915.4,29.28,197.0,15.1,176.5,7.31,0.5,209.3
Villupuram,2018,Kharif,Maize,4.212,5347.0,22520.0,1059.0,29.31,217.7,18.9,213.6,7.21,0.5607,168.2
Villupuram,2018,Rabi,Maize,4.38,6772.0,29660.0,1059.0,29.31,217.7,18.9,213.6,7.21,0.5016,168.2
Villupuram,2018,Zaid,Maize,3.872,5724.0,22161.0,1059.0,29.31,217.7,18.9,213.6,7.21,0.4853,168.2
Villupuram,2019,Kharif,Maize,4.407,5182.0,22835.0,947.5,29.71,195.4,15.9,175.5,7.16,0.5605,219.1
Villupuram,2019,Rabi,Maize,4.324,8890.0,38442.0,947.5,29.71,195.4,15.9,175.5,7.16,0.4854,219.1
Villupuram,2019,Zaid,Maize,4.215,7080.0,29843.0,947.5,29.71,195.4,15.9,175.5,7.16,0.476,219.1
Villupuram,2020,Kharif,Maize,4.327,5411.0,23413.0,744.8,30.09,237.2,22.1,194.3,7.11,0.5082,206.5
Villupuram,2020,Rabi,Maize,4.479,7308.0,32734.0,744.8,30.09,237.2,22.1,194.3,7.11,0.4438,206.5
Villupuram,2020,Zaid,Maize,4.457,5859.0,26114.0,744.8,30.09,237.2,22.1,194.3,7.11,0.4561,206.5
Villupuram,2021,Kharif,Maize,4.94,6713.0,33164.0,515.5,29.37,260.9,25.6,211.5,6.88,0.5524,160.8
Villupuram,2021,Rabi,Maize,4.667,8986.0,41938.0,515.5,29.37,260.9,25.6,211.5,6.88,0.4978,160.8
Villupuram,2021,Zaid,Maize,4.356,5793.0,25236.0,515.5,29.37,260.9,25.6,211.5,6.88,0.4209,160.8
Villupuram,2022,Kharif,Maize,4.374,6565.0,28711.0,859.2,29.84,197.3,23.4,192.0,7.27,0.6152,165.9
Villupuram,2022,Rabi,Maize,4.406,7030.0,30977.0,859.2,29.84,197.3,23.4,192.0,7.27,0.5098,165.9
Villupuram,2022,Zaid,Maize,4.545,6021.0,27366.0,859.2,29.84,197.3,23.4,192.0,7.27,0.3805,165.9
Villupuram,2023,Kharif,Maize,4.286,8048.0,34493.0,736.2,30.32,228.9,19.3,213.2,7.3,0.4673,188.8
Villupuram,2023,Rabi,Maize,4.26,6529.0,27817.0,736.2,30.32,228.9,19.3,213.2,7.3,0.4949,188.8
Villupuram,2023,Zaid,Maize,4.611,7889.0,36380.0,736.2,30.32,228.9,19.3,213.2,7.3,0.5087,188.8
Virudhunagar,2003,Kharif,Rice,3.7,23478.0,86859.0,732.0,30.32,223.6,18.6,164.6,7.5,0.4559,139.4
Virudhunagar,2003,Rabi,Rice,3.944,22773.0,89826.0,732.0,30.32,223.6,18.6,164.6,7.5,0.3366,139.4
Virudhunagar,2004,Kharif,Rice,3.433,25391.0,87162.0,740.0,30.41,187.4,20.7,188.2,7.93,0.4779,164.5
Virudhunagar,2004,Rabi,Rice,3.717,21536.0,80048.0,740.0,30.41,187.4,20.7,188.2,7.93,0.3877,164.5
Virudhunagar,2005,Kharif,Rice,3.592,27035.0,97109.0,883.6,30.01,179.5,15.9,172.8,7.57,0.4231,161.7
Virudhunagar,2005,Rabi,Rice,3.423,26173.0,89599.0,883.6,30.01,179.5,15.9,172.8,7.57,0.4048,161.7
Virudhunagar,2006,Kharif,Rice,3.855,25615.0,98758.0,616.5,29.49,190.3,17.7,197.3,7.68,0.4245,155.1
Virudhunagar,2006,Rabi,Rice,3.535,17621.0,62285.0,616.5,29.49,190.3,17.7,197.3,7.68,0.3189,155.1
Virudhunagar,2007,Kharif,Rice,3.39,25591.0,86746.0,867.0,30.34,236.8,15.7,187.8,7.77,0.3885,125.2
Virudhunagar,2007,Rabi,Rice,3.492,22229.0,77629.0,867.0,30.34,236.8,15.7,187.8,7.77,0.4285,125.2
Virudhunagar,2008,Kharif,Rice,4.063,25594.0,103983.0,676.5,30.14,243.9,13.9,153.8,7.5,0.3532,114.2
Virudhunagar,2008,Rabi,Rice,3.512,28723.0,100864.0,676.5,30.14,243.9,13.9,153.8,7.5,0.3868,114.2
